insurer_id,vehicle_type,min_idv,avg_idv,max_idv,risk_factor,tenure,addons
5,1,226461,447584.0,668707,3,1,1001
9,2,184078,445731.0,707384,4,1,0100
13,1,288498,584555.0,880612,1,3,1100
11,2,201466,351412.0,501358,1,3,1111
10,2,168089,539263.5,910438,4,3,1111
19,1,157363,501894.5,846426,3,1,1110
2,1,291534,421943.0,552352,4,3,1000
11,1,244089,537254.5,830420,4,1,1000
7,1,203329,406457.0,609585,2,2,0101
6,2,231417,383146.5,534876,2,3,1000
13,1,265261,623170.0,981079,3,2,1101
3,2,180876,380518.0,580160,3,2,0101
2,1,299092,515641.5,732191,5,1,1100
10,1,268140,545429.5,822719,4,1,1000
17,2,278106,561484.5,844863,5,1,1011
9,2,273430,627724.5,982019,3,1,1110
19,1,284019,563809.0,843599,2,1,0110
2,2,225888,392396.0,558904,3,2,0010
10,1,298622,498337.0,698052,2,2,1010
15,2,252753,504669.0,756585,2,2,1010
11,1,259764,418899.5,578035,1,3,0010
1,1,296640,414706.5,532773,3,2,1100
12,1,246405,472415.5,698426,1,3,0000
7,1,204616,401585.5,598555,2,3,0000
8,2,286732,420538.0,554344,4,3,0101
17,2,164012,433593.5,703175,5,3,1111
14,1,184268,516250.5,848233,5,2,1011
15,2,197603,580710.5,963818,4,1,1111
9,2,276836,591431.5,906027,2,2,0101
17,2,160838,348441.0,536044,5,3,0001
4,1,238577,406009.0,573441,5,3,1111
7,1,296189,438376.5,580564,1,3,0111
4,2,296405,580320.0,864235,1,1,0011
11,1,268899,585328.0,901757,4,3,1110
10,2,262650,437702.0,612754,1,3,1011
18,1,173137,456946.5,740756,1,2,0011
14,2,283248,563346.0,843444,2,1,1100
3,2,293407,520457.5,747508,5,2,1111
5,2,295818,458038.0,620258,3,2,1111
19,2,154220,551552.0,948884,5,2,0000
15,1,265429,403823.5,542218,2,1,0100
17,2,150129,536408.0,922687,1,2,1001
8,1,169690,569532.0,969374,5,3,0101
20,1,260590,474459.0,688328,5,1,0001
9,2,211808,372060.5,532313,5,3,1100
2,2,221823,581861.0,941899,5,2,0001
1,2,256763,406427.5,556092,4,3,0001
11,2,240282,592679.0,945076,2,3,1110
19,2,297257,431397.5,565538,4,1,0111
16,2,192625,381877.0,571129,4,1,0010
17,2,292480,481156.0,669832,5,1,0100
15,2,237733,381125.5,524518,4,1,1100
1,2,244586,389783.0,534980,3,3,0110
14,1,252777,536126.0,819475,1,3,1011
19,1,204761,410476.5,616192,2,2,0000
4,1,226334,439755.0,653176,2,3,1111
2,2,177490,345893.0,514296,5,1,0110
3,1,206040,474211.5,742383,3,1,1111
1,1,248260,422008.5,595757,2,2,1111
15,2,156135,368957.5,581780,3,1,0001
13,2,192541,573987.0,955433,1,2,1101
18,1,236243,395998.0,555753,2,3,0100
11,2,209066,366344.5,523623,1,2,0111
19,1,198574,379301.0,560028,5,1,1001
5,2,182843,477057.5,771272,5,2,0000
9,1,248406,565650.5,882895,5,3,1111
8,2,276790,497249.0,717708,1,1,1010
9,1,268980,529179.0,789378,3,1,1011
10,1,161319,354948.0,548577,4,2,1001
6,2,278758,412145.0,545532,1,1,1110
10,2,155670,511964.0,868258,4,1,1000
12,1,226468,537693.5,848919,2,2,0000
8,1,262910,600319.0,937728,3,2,1000
1,1,276164,474670.0,673176,3,3,1110
4,1,254696,460523.5,666351,4,1,0101
11,2,194398,436067.5,677737,4,3,1010
10,2,198074,589288.0,980502,1,2,0111
3,1,294287,422740.5,551194,4,3,0101
9,1,194134,434286.5,674439,3,2,0001
10,2,154294,414283.0,674272,5,3,0100
18,1,227346,588092.5,948839,2,1,1011
15,2,250488,503789.5,757091,2,3,1111
19,1,298506,643631.5,988757,2,2,0011
10,1,169801,363081.0,556361,5,3,0111
11,2,234980,560661.0,886342,1,3,1011
18,2,237817,575043.0,912269,4,1,1010
9,1,247670,518283.0,788896,4,3,0111
8,2,275877,616733.0,957589,3,2,0011
7,1,280416,611219.5,942023,5,3,0110
6,1,289974,554835.0,819696,3,1,1101
19,2,249577,548917.0,848257,3,2,1100
9,1,161890,513246.5,864603,5,3,1100
9,2,284457,493885.5,703314,1,3,0110
19,1,166912,519811.0,872710,1,2,0000
13,2,156418,433963.5,711509,4,1,1000
2,2,171197,459297.5,747398,5,1,0000
3,1,284324,625442.0,966560,5,3,0001
15,2,209096,566370.0,923644,5,3,0110
13,1,192688,378285.0,563882,2,3,0001
11,1,278807,468463.0,658119,5,3,1000
18,2,272298,399323.0,526348,4,3,1010
2,1,216487,532037.0,847587,1,2,0111
4,1,206970,402484.0,597998,4,3,0101
18,2,164464,384032.0,603600,1,1,1000
15,2,192863,435346.5,677830,4,3,0001
4,2,274095,636520.5,998946,5,1,0110
2,1,197407,367546.5,537686,3,2,1111
15,2,269236,406105.0,542974,1,1,1111
20,1,276639,476000.5,675362,4,3,0011
14,1,280542,547109.5,813677,2,2,1010
8,1,210150,361481.5,512813,1,1,1000
1,2,287957,549049.0,810141,4,3,1001
1,1,226302,411306.5,596311,4,3,0111
3,1,214824,595153.0,975482,1,2,1100
2,2,229359,470504.5,711650,2,2,1100
8,2,293070,497044.0,701018,5,3,0111
10,1,200648,396253.0,591858,5,3,1111
13,2,287153,447355.0,607557,4,1,0110
7,1,269435,510909.5,752384,2,2,0101
5,2,191759,482520.0,773281,1,1,0101
9,1,243727,433522.0,623317,2,3,1000
12,1,274629,628380.5,982132,1,2,0000
3,2,241203,389539.0,537875,4,1,1011
16,2,223282,369344.5,515407,1,2,1011
5,1,290749,614591.0,938433,4,1,0010
12,2,222703,526551.0,830399,4,3,1111
17,1,227426,445592.5,663759,2,3,1010
11,2,220148,593308.0,966468,3,3,1000
11,1,196368,594924.0,993480,4,1,1001
5,2,283298,578995.0,874692,2,1,1000
5,2,299983,610055.0,920127,3,3,1001
6,2,219844,553784.5,887725,5,1,0000
16,1,279517,625681.5,971846,4,3,1110
15,2,276844,414684.5,552525,5,3,1010
13,2,231273,512812.0,794351,5,1,1110
19,1,213693,409697.0,605701,3,3,1101
2,1,216442,361035.5,505629,2,1,0111
5,1,269766,604619.0,939472,3,2,1010
16,2,269416,480281.0,691146,5,2,1111
7,2,160402,568252.5,976103,2,1,1001
16,2,278837,465236.5,651636,1,1,1001
13,2,203542,535035.5,866529,2,1,1110
1,1,244904,588920.5,932937,4,1,1101
11,1,157474,463321.0,769168,2,2,1010
8,2,262290,509561.0,756832,1,3,1110
16,2,226701,572915.5,919130,5,1,1010
9,1,177270,445453.0,713636,1,3,0000
15,2,283472,417715.5,551959,2,2,0101
18,2,247889,420966.0,594043,2,1,1001
18,2,154140,434785.5,715431,2,3,1001
15,1,282076,431577.0,581078,1,1,0001
1,1,152223,502899.5,853576,2,3,1110
2,2,226110,425085.5,624061,2,1,0000
10,1,211810,442514.0,673218,2,1,1001
17,2,207417,409603.5,611790,1,1,1011
9,2,170449,570285.5,970122,1,3,0010
17,1,179742,467688.0,755634,4,2,1001
14,1,153868,353358.0,552848,1,1,0100
2,1,255949,617348.5,978748,4,3,1011
7,1,213319,383257.0,553195,1,2,1011
1,2,206010,565497.5,924985,5,3,0101
3,2,250472,591071.5,931671,5,1,0111
7,1,166301,532381.5,898462,1,1,1110
3,2,234584,545755.0,856926,3,1,1000
9,1,247656,606993.5,966331,2,3,0010
6,1,180320,481550.5,782781,3,2,0101
6,1,287693,445402.5,603112,1,1,1000
5,1,161952,552732.5,943513,5,3,0110
7,1,289260,626023.5,962787,2,3,1011
9,2,204756,358077.0,511398,2,1,1001
14,2,215712,361118.5,506525,1,3,1111
14,1,298125,497440.0,696755,3,2,1110
13,1,162731,336587.0,510443,3,3,1101
20,2,244734,579650.0,914566,1,1,0001
16,1,281499,397393.5,513288,3,2,1100
10,1,276082,537352.5,798623,5,1,0110
8,1,277417,437172.5,596928,3,1,0010
20,1,281566,408741.0,535916,5,3,1001
2,2,210465,595441.0,980417,2,1,0111
3,2,187098,542922.0,898746,5,1,1101
20,2,265860,513302.0,760744,3,1,1011
19,1,228135,607565.5,986996,1,2,1010
19,1,201442,400246.5,599051,5,1,1111
8,2,289229,442901.0,596573,4,2,1000
4,2,235422,416730.5,598039,4,3,1101
14,1,174102,506498.0,838894,4,1,1101
7,1,207006,583037.0,959068,3,3,1101
15,1,214967,443909.5,672852,2,3,1000
4,2,206264,369705.5,533147,4,1,1001
9,2,211703,578842.5,945982,4,2,0100
9,2,210970,486821.0,762672,2,2,0110
11,1,261155,544037.0,826919,1,3,0010
15,2,286599,435834.5,585070,1,1,0001
6,2,239377,533922.0,828467,3,1,0110
2,2,262989,422632.0,582275,2,2,0010
20,1,269057,557198.0,845339,3,1,1100
3,1,172598,526682.0,880766,5,2,1011
5,1,153485,471400.0,789315,1,2,1001
2,2,168712,413240.5,657769,5,1,1100
6,1,233219,598112.0,963005,5,2,0111
16,2,298549,609195.5,919842,5,1,0110
7,2,194568,359359.0,524150,1,2,1001
2,1,257532,610600.0,963668,2,1,1010
13,1,298501,522309.0,746117,2,2,1010
3,1,152544,564369.0,976194,3,3,1100
10,2,267841,388806.5,509772,3,1,0101
20,1,288296,518553.5,748811,4,3,1111
18,1,180725,394611.0,608497,3,1,0000
17,2,213504,555509.5,897515,4,2,1000
7,2,233121,433117.5,633114,3,2,1001
19,2,211907,405857.0,599807,4,1,0010
17,2,164675,435388.5,706102,3,1,1011
16,2,229933,463477.0,697021,2,3,0100
11,2,187149,498931.0,810713,1,3,1101
17,2,174780,506239.0,837698,5,2,1010
11,2,195830,375979.5,556129,3,1,1111
5,2,190838,556049.0,921260,2,2,0110
17,2,272536,567428.0,862320,3,3,0101
17,1,244763,405422.0,566081,4,3,1001
18,2,248177,456231.5,664286,5,3,1111
16,2,291599,399609.5,507620,3,1,0110
3,1,253419,502843.0,752267,3,1,0011
9,2,289657,505359.5,721062,2,3,0110
7,1,163451,535697.0,907943,1,3,0011
2,1,274698,598764.0,922830,3,1,0010
9,2,237226,487373.0,737520,2,2,1000
12,1,257252,389898.5,522545,4,3,1101
17,1,169077,498669.5,828262,4,1,1100
14,2,167798,432489.5,697181,2,1,0000
6,2,279853,552446.0,825039,2,3,0001
2,2,245782,481546.0,717310,2,3,1111
5,1,248923,586583.5,924244,4,3,0011
1,1,219806,427585.5,635365,4,2,0011
7,2,294211,569658.0,845105,2,3,0011
10,1,292121,566117.0,840113,1,1,0100
8,2,257960,420518.0,583076,4,3,0110
13,1,186759,359905.0,533051,4,3,1000
2,1,165649,467669.5,769690,5,1,0110
19,1,299924,605269.5,910615,1,1,1111
12,2,259367,417770.0,576173,3,2,0100
13,1,273166,626797.5,980429,5,3,1001
10,2,219702,558119.5,896537,1,2,0001
6,1,284846,406105.5,527365,4,3,0101
10,1,231599,586070.0,940541,2,2,0011
20,1,163691,376976.5,590262,3,2,1000
18,1,215737,504465.5,793194,1,2,0000
12,1,206563,476126.5,745690,5,3,1100
4,1,186049,392908.0,599767,1,1,0010
4,1,285076,465602.5,646129,1,1,1001
10,2,192221,528942.0,865663,3,2,1000
14,1,187541,582725.0,977909,1,1,0111
5,2,293736,588248.0,882760,3,2,1101
14,1,236391,543268.0,850145,1,1,1010
5,2,250916,428497.0,606078,1,2,0101
12,1,255696,554437.5,853179,5,2,0010
17,2,187582,540976.5,894371,2,3,1101
17,1,178897,425145.5,671394,3,2,1111
13,2,255410,527075.0,798740,4,2,0101
14,2,159619,381739.0,603859,1,3,1011
7,1,220148,381604.5,543061,5,2,0001
13,1,270498,608060.5,945623,5,3,1111
12,2,273604,507754.0,741904,1,3,0101
12,1,162461,430094.0,697727,1,2,1111
9,2,278007,479763.5,681520,2,1,1101
16,2,298310,492009.0,685708,1,2,0101
15,2,278947,435847.0,592747,1,3,1000
14,2,208337,439780.0,671223,2,3,0011
6,2,298398,411457.0,524516,4,1,1101
12,2,182173,494838.0,807503,1,2,0011
9,1,170446,370678.5,570911,5,3,1111
18,1,266626,564512.0,862398,5,2,1000
19,2,288381,436461.5,584542,3,3,0010
3,2,199889,426813.0,653737,4,2,0100
18,1,277864,626349.0,974834,1,3,0111
14,1,293810,399988.0,506166,3,2,0011
18,2,295448,542929.0,790410,3,3,1000
6,1,159138,403607.0,648076,1,1,0011
2,1,296782,454335.5,611889,5,2,1100
11,2,208881,425820.0,642759,1,2,1010
17,1,198515,474788.0,751061,4,1,0010
1,1,217056,493216.0,769376,2,2,1000
17,2,231540,570686.5,909833,1,2,0001
10,1,211409,428488.0,645567,2,2,0001
15,2,222661,504981.0,787301,2,2,0010
12,1,258897,542739.5,826582,1,1,1000
14,2,241442,616560.0,991678,5,3,1101
20,1,276158,462226.5,648295,3,2,0010
14,2,246701,610822.5,974944,1,2,1100
19,1,201599,515249.0,828899,5,3,0111
16,1,153790,459194.0,764598,2,3,1001
18,2,233372,522363.5,811355,5,1,0111
8,1,198542,389715.0,580888,4,3,1000
20,1,206837,567738.0,928639,1,1,1000
1,1,240928,511201.0,781474,4,1,0011
16,1,221697,524604.5,827512,4,1,0000
16,2,212308,511429.5,810551,2,2,0001
5,2,155310,341213.5,527117,3,1,1000
16,2,258290,616380.5,974471,5,3,0001
5,2,286967,413882.0,540797,2,2,0100
9,2,286562,418772.0,550982,5,1,0010
14,2,159988,479462.0,798936,5,1,1011
20,2,236067,522749.5,809432,1,1,1010
16,1,295626,470041.0,644456,1,3,0111
9,2,203732,554768.0,905804,5,3,0000
13,2,168900,516833.5,864767,5,1,1111
10,1,293806,622938.5,952071,1,1,0001
16,1,258730,525880.0,793030,1,3,0010
15,2,291733,513311.5,734890,4,3,0111
7,1,158789,568119.5,977450,4,1,0011
5,2,188485,580138.0,971791,1,3,0111
2,1,256421,441574.5,626728,2,3,1100
5,2,272389,628247.5,984106,2,1,1000
8,1,274895,587415.0,899935,3,1,1000
17,1,288774,471278.5,653783,2,2,0100
9,2,242970,475804.5,708639,3,3,1101
13,2,274916,624083.0,973250,1,3,1010
1,2,177931,350983.5,524036,2,3,1110
11,1,207320,465418.5,723517,5,1,1100
14,1,193164,589584.0,986004,2,3,1001
5,1,172399,384380.0,596361,5,1,0011
6,2,221718,513531.0,805344,1,2,0010
10,1,297175,610444.0,923713,3,3,1100
13,2,241052,406964.0,572876,2,1,1010
9,1,152247,551333.0,950419,4,1,1100
6,2,274351,459667.0,644983,3,1,1111
7,1,200463,444952.5,689442,5,1,1100
13,1,283792,450890.0,617988,5,2,1100
5,1,238132,413212.0,588292,1,2,1101
4,2,212096,389308.0,566520,2,1,0010
18,2,270366,436509.5,602653,2,1,1110
18,1,185801,419768.5,653736,5,3,0010
1,2,204895,579870.5,954846,2,2,1111
17,1,285573,457761.0,629949,1,3,1001
3,2,192464,521018.5,849573,1,1,0100
20,2,200635,511394.5,822154,2,2,1110
16,1,205644,361004.5,516365,3,1,1000
8,2,298952,469810.0,640668,2,1,0101
15,2,266821,617612.5,968404,5,2,0001
1,1,151213,341903.0,532593,4,1,1101
11,1,166299,528265.0,890231,4,2,1001
16,1,278431,412818.0,547205,5,3,0010
6,1,204043,480940.0,757837,3,3,0010
20,2,240445,375130.5,509816,2,3,1111
1,1,189673,424272.5,658872,4,3,0111
15,1,254918,392131.0,529344,3,3,1110
1,2,251218,420050.5,588883,2,3,1011
20,1,234355,471927.0,709499,2,2,1011
3,1,286633,504054.5,721476,2,1,0100
2,1,158319,379094.0,599869,5,1,0111
12,2,269822,494213.5,718605,2,1,1011
12,2,245685,537443.0,829201,4,1,1101
11,2,216542,361473.5,506405,4,3,1010
16,1,269472,601939.0,934406,4,1,1110
18,1,152574,568937.0,985300,3,2,1011
19,1,222294,445283.5,668273,5,1,1110
9,1,221599,427737.5,633876,2,2,1110
10,2,202980,583436.0,963892,3,1,0010
12,1,257667,424183.0,590699,1,3,1100
19,2,275664,507772.0,739880,2,1,0101
18,1,233566,537674.0,841782,5,1,1001
12,2,245983,389597.0,533211,2,2,1010
14,1,250861,400251.5,549642,3,2,1000
19,2,265786,618763.0,971740,4,1,0001
13,1,182450,580679.5,978909,4,1,1001
3,2,238407,600177.0,961947,3,3,1110
5,2,214535,462928.5,711322,3,2,1001
5,2,162280,453181.0,744082,5,1,1011
4,1,165995,483854.5,801714,5,2,1011
15,1,179358,478245.0,777132,1,3,1011
17,2,229338,543063.0,856788,3,1,0010
8,2,248331,598254.0,948177,1,2,0100
6,2,208863,379039.0,549215,2,2,0000
2,2,216941,368849.0,520757,1,2,1001
19,1,240831,374463.0,508095,2,2,1011
9,2,207445,426727.0,646009,3,3,1110
3,2,238604,400872.0,563140,4,2,0001
3,2,268129,486767.5,705406,1,3,0110
12,2,279080,511737.5,744395,3,3,0010
12,1,252975,561779.5,870584,1,2,0100
19,2,191791,392999.5,594208,5,1,1101
17,1,165814,379157.0,592500,2,1,1100
17,2,236071,435395.5,634720,4,1,0111
4,2,203214,419398.5,635583,5,3,0111
14,1,199893,456228.5,712564,1,1,1011
7,1,184877,399946.0,615015,4,3,0100
20,1,181266,561669.5,942073,4,2,0001
2,1,194066,541503.0,888940,3,3,1001
16,1,249755,489415.0,729075,2,2,0000
16,1,249547,408569.0,567591,3,1,1000
12,2,159572,526583.0,893594,4,3,1010
19,2,255647,541136.5,826626,4,2,0001
18,2,210288,566956.0,923624,5,2,1100
7,2,293237,435995.5,578754,1,2,0110
20,1,229115,377694.0,526273,1,2,0110
15,1,289181,408993.5,528806,4,3,1101
11,2,257208,394700.5,532193,4,2,0001
1,1,167763,574502.0,981241,2,2,1001
15,2,185357,379900.5,574444,1,3,1101
2,1,163052,513962.5,864873,4,3,0010
19,1,163334,365293.0,567252,1,1,0010
19,2,162599,449926.0,737253,2,3,1001
8,2,279062,540347.0,801632,4,3,1101
6,1,264355,553812.0,843269,5,3,0011
11,2,166948,450276.5,733605,1,3,1010
4,2,290396,585943.5,881491,5,2,0011
16,1,254174,397760.5,541347,4,1,0010
5,2,194324,401582.0,608840,4,1,0111
16,1,263151,551210.0,839269,1,3,0110
15,2,195227,398594.0,601961,3,3,0011
4,2,212801,390233.0,567665,1,3,0101
16,1,292326,525430.5,758535,5,1,0001
2,1,243381,507834.5,772288,2,1,1011
4,2,262731,553784.0,844837,3,3,1001
14,1,271963,565206.5,858450,4,2,0010
2,2,275211,614510.5,953810,4,1,0111
20,1,264697,583627.5,902558,3,1,1010
11,1,195134,532553.5,869973,3,2,0010
2,1,283848,547457.5,811067,4,1,1000
19,1,221481,576283.5,931086,4,3,0011
6,2,290113,525329.5,760546,2,1,0010
9,2,177685,398084.0,618483,3,3,0001
20,2,166022,458325.0,750628,2,2,0101
10,2,184173,366442.0,548711,1,2,1000
13,2,188157,366080.0,544003,4,3,1101
10,1,150613,383832.0,617051,4,2,1000
9,2,190985,354367.0,517749,2,1,0000
17,2,150313,355096.0,559879,4,2,1010
11,2,203328,550782.0,898236,1,2,1111
4,1,249667,456791.5,663916,2,2,1111
19,1,219959,602159.5,984360,3,2,1000
19,1,266325,586025.0,905725,4,3,0011
20,1,272091,566844.0,861597,5,3,1111
11,1,190676,446849.0,703022,3,2,0010
17,2,181862,490715.0,799568,5,1,0110
4,1,168860,377466.0,586072,4,3,1001
1,2,190005,373283.5,556562,2,2,1100
12,1,189466,515965.0,842464,2,1,0001
17,1,225172,507871.0,790570,5,1,0110
20,1,174001,455583.0,737165,4,3,1011
6,2,227704,520583.0,813462,4,2,1110
19,1,231469,460904.0,690339,5,2,1010
2,2,295123,630612.5,966102,5,3,1100
9,2,166853,467534.5,768216,3,1,0011
15,2,203206,477130.5,751055,3,2,1001
20,2,191934,536085.0,880236,5,3,0011
6,1,268571,570413.5,872256,1,3,1010
9,2,273942,576032.0,878122,4,1,0101
10,2,209821,604022.5,998224,4,1,1101
15,2,180055,430421.0,680787,3,1,0011
20,1,249505,491826.5,734148,2,1,0011
13,2,282874,470218.5,657563,5,2,0110
4,2,204192,441485.5,678779,5,3,0000
13,1,176509,499434.5,822360,3,3,0100
2,1,159002,488800.5,818599,1,2,0000
10,2,164213,375499.0,586785,1,3,0101
5,1,212778,592747.0,972716,1,3,1101
7,2,267443,565595.5,863748,4,1,0011
1,2,243908,375524.5,507141,4,2,1001
11,1,171598,525234.0,878870,1,2,1111
5,1,292340,506425.0,720510,3,2,0111
17,1,270370,594234.5,918099,3,2,0011
20,1,281718,500562.5,719407,3,3,1101
5,2,187005,392536.0,598067,4,1,1101
1,2,286872,512597.0,738322,5,1,0010
11,1,239470,443987.0,648504,1,3,0011
6,1,243327,414550.0,585773,2,2,0110
15,1,167525,349399.5,531274,5,2,0010
7,1,239552,587238.0,934924,3,2,0110
6,1,181194,370395.0,559596,4,2,1001
14,2,189756,517521.0,845286,1,1,0001
3,2,261976,508619.0,755262,5,1,0000
19,2,191962,383618.5,575275,2,2,1010
1,1,263808,383966.5,504125,2,1,0000
8,2,291020,579462.5,867905,5,2,0110
11,2,206474,382696.5,558919,4,2,1110
9,2,266838,423153.5,579469,1,1,1000
4,2,153783,506544.5,859306,1,3,1110
17,1,234235,574826.5,915418,2,3,1110
13,1,269961,457630.5,645300,2,3,1010
4,2,264931,603947.0,942963,2,3,0011
20,1,180344,382968.0,585592,5,2,0110
10,1,245602,416927.0,588252,2,1,1010
12,2,167584,378694.5,589805,5,3,1000
4,1,190783,459631.5,728480,3,2,1011
13,2,194200,445941.5,697683,2,1,1000
6,2,150930,479920.0,808910,5,3,1101
10,2,224446,389708.5,554971,2,2,0011
19,1,164246,402312.5,640379,1,1,0011
18,2,296562,419479.5,542397,5,1,0001
12,1,198126,446834.0,695542,3,3,1110
4,2,243875,432529.0,621183,1,1,1111
5,1,243933,393736.0,543539,1,2,0111
8,2,168524,488424.5,808325,4,1,0101
14,1,217723,590395.5,963068,5,3,1101
15,2,183053,447969.5,712886,1,3,0010
14,2,215576,491489.5,767403,4,2,1111
1,2,190251,519027.0,847803,5,3,1010
19,2,260140,383515.0,506890,1,3,1111
5,2,204947,369631.0,534315,3,3,0011
19,2,265019,554288.0,843557,1,1,0011
18,1,175627,471000.0,766373,5,3,0010
9,2,227764,571094.0,914424,4,2,1111
7,2,173066,338851.5,504637,2,1,1001
17,2,295911,591086.0,886261,2,2,0000
16,2,198172,394232.0,590292,4,1,0000
9,2,258520,537510.5,816501,3,2,1110
10,1,236676,525647.0,814618,1,1,1101
10,2,168614,390197.5,611781,1,2,0100
15,2,164118,563487.0,962856,4,3,1110
14,2,222990,482097.5,741205,5,3,1000
14,2,157726,533120.5,908515,2,3,1101
9,2,260510,491616.5,722723,2,1,0011
19,2,217670,563516.5,909363,5,1,1101
4,1,253442,623669.5,993897,3,3,1000
2,1,299016,647522.0,996028,3,2,1011
1,1,298554,538145.0,777736,1,2,0111
5,2,228423,517561.5,806700,5,1,1011
4,2,160798,451153.5,741509,5,1,0100
18,1,235501,385714.5,535928,1,2,0000
18,1,237395,424042.0,610689,5,3,0011
12,2,242820,460399.0,677978,4,2,0111
10,1,159210,542357.0,925504,3,2,0000
17,1,237705,460142.0,682579,2,2,1001
5,1,166848,488596.0,810344,3,2,1000
12,1,185739,535670.5,885602,2,3,1100
15,1,295573,486991.5,678410,5,1,1010
3,1,195716,534925.0,874134,2,2,1011
10,2,153192,417971.0,682750,4,2,0111
11,2,161663,335367.0,509071,3,3,0011
3,2,264032,471087.5,678143,1,2,0011
8,2,226282,393492.0,560702,4,3,1100
4,2,263321,585888.0,908455,4,3,1011
10,2,280713,533721.5,786730,4,1,1100
1,1,212411,388095.5,563780,2,2,1010
8,2,177881,465121.0,752361,4,2,1000
8,1,279529,546620.0,813711,3,2,1001
15,1,275257,552802.5,830348,2,1,1010
1,2,261535,461495.0,661455,2,1,0111
12,2,261640,487045.0,712450,2,1,0001
10,2,155925,471854.5,787784,3,2,1000
1,1,167525,581105.0,994685,4,3,0011
2,2,191248,515200.5,839153,2,1,0010
1,2,279198,505069.5,730941,2,3,0001
9,2,154420,445556.5,736693,2,3,1001
10,2,169078,508847.5,848617,2,3,1010
3,2,252250,609558.5,966867,5,1,0001
6,2,150144,434039.0,717934,2,3,0100
3,1,241798,470291.5,698785,5,1,1001
19,1,228293,441475.5,654658,5,3,0001
1,2,298787,455311.0,611835,5,2,0101
6,2,227135,586165.5,945196,5,2,0100
2,2,183210,359070.5,534931,1,2,0101
16,2,180467,481582.5,782698,1,3,1000
6,2,262728,443972.0,625216,3,1,0010
19,1,151438,346855.0,542272,3,1,1010
14,1,165618,539162.5,912707,1,1,1110
5,1,228869,537068.5,845268,3,2,1111
5,2,184408,511597.5,838787,1,2,1010
15,1,156312,552922.0,949532,5,2,0110
1,1,260875,448047.5,635220,5,3,0000
19,2,250661,382423.0,514185,5,2,1101
20,2,248524,580954.5,913385,2,2,1100
11,1,278698,537889.0,797080,2,2,0100
19,1,269902,470116.0,670330,2,3,1010
16,2,166703,454478.5,742254,3,2,1101
